"title","tokens","n","total","tf","idf","tf_idf"
"Recruiter - Campus","leadership",1,416,0.00240384615384615,1.49578409994796,0.00359563485564414
"Recruiter - Cleveland, TN","lead",1,748,0.00133689839572193,1.58216498828802,0.00211519383460965
"Recruiter - Cleveland, TN","leadership",1,748,0.00133689839572193,1.49578409994796,0.0019997113635668
"Recruiter (Contract)","capacity",1,257,0.00389105058365759,3.21954226941136,0.0125274018265034
"Recruiter (Contract)","lead",1,257,0.00389105058365759,1.58216498828802,0.0061562840011207
"Recruiter / Human Resources Administrator","administration",1,300,0.00333333333333333,1.99169019129548,0.00663896730431827
"Recruiter / Human Resources Administrator","administrator",1,300,0.00333333333333333,3.20301296746015,0.0106767098915338
"Recruiter / Staffing Manager - Full Time","manager",1,221,0.00452488687782805,1.05749719919632,0.00478505519998333
"Recruiter/Processor","manage",1,566,0.00176678445229682,1.32034111832166,0.0023327581595789
"Recruiter/Salary Administrator - TEMPORARY POSITION","administrator",1,389,0.0025706940874036,3.20301296746015,0.00823396649732687
"Recruiter/Salary Administrator - TEMPORARY POSITION","leadership",1,389,0.0025706940874036,1.49578409994796,0.00384520334176854
"Recruiter/Salary Administrator - TEMPORARY POSITION","management",1,389,0.0025706940874036,0.547311166114104,0.0014069695786995
"Recruiting Associate","management",1,625,0.0016,0.547311166114104,0.000875697865782567
"Recruiting Coordinator","initiative",1,660,0.00151515151515152,2.79754785935199,0.00423870887780604
"Recruiting Coordinator","lead",1,660,0.00151515151515152,1.58216498828802,0.00239721967922427
"Recruiting Coordinator","leader",1,660,0.00151515151515152,2.14624778872754,0.00325189058898112
"Recruiting Coordinator","leadership",1,660,0.00151515151515152,1.49578409994796,0.0022663395453757
"Recruiting Coordinator","manager",1,660,0.00151515151515152,1.05749719919632,0.00160226848363078
"Recruiting Coordinator/Sourcer","manage",1,248,0.00403225806451613,1.32034111832166,0.00532395612226474
"Recruiting Coordinator/Sourcer","management",1,248,0.00403225806451613,0.547311166114104,0.00220689986336332
"Recruitment Consultant","management",1,370,0.0027027027027027,0.547311166114104,0.00147921936787596
"Recruitment Manager","management",1,593,0.00168634064080944,0.547311166114104,0.000922953062587023
"Rector","authority",1,152,0.00657894736842105,3.88529047578319,0.0255611215512052
"Recycling Associate","manager",1,251,0.00398406374501992,1.05749719919632,0.00421313625177815
"Recycling Center Maint Tech $3500 Bonus","leader",1,613,0.00163132137030995,2.14624778872754,0.00350121988373172
"Recycling Center Maint Tech $3500 Bonus","management",1,613,0.00163132137030995,0.547311166114104,0.000892840401491198
"Recycling Center Maint Tech $3500 Bonus","supervisor",1,613,0.00163132137030995,2.01390418576636,0.00328532493599733
"Recycling Center Maintenance Technician","leader",1,613,0.00163132137030995,2.14624778872754,0.00350121988373172
"Recycling Center Maintenance Technician","management",1,613,0.00163132137030995,0.547311166114104,0.000892840401491198
"Recycling Center Maintenance Technician","supervisor",1,613,0.00163132137030995,2.01390418576636,0.00328532493599733
"Recycling Operations Supervisor","capacity",1,162,0.00617283950617284,3.21954226941136,0.0198737177124158
"Recycling Operations Supervisor","manage",1,162,0.00617283950617284,1.32034111832166,0.00815025381680034
"Recycling Operations Supervisor","supervisor",1,162,0.00617283950617284,2.01390418576636,0.0124315073195455
"Red Switch Systems Administrator","capacity",1,539,0.00185528756957328,3.21954226941136,0.00597317675215466
"Red Switch Systems Administrator","manage",1,539,0.00185528756957328,1.32034111832166,0.00244961246441866
"Red Switch Systems Administrator","management",1,539,0.00185528756957328,0.547311166114104,0.00101541960318016
"Reentry Career Consultant","direction",1,419,0.00238663484486874,2.12185633560338,0.00506409626635652
"Reentry Career Consultant","manager",1,419,0.00238663484486874,1.05749719919632,0.00252385966395302
"Referral Coordinator","control",1,763,0.00131061598951507,1.76157345028845,0.00230874633065328
"Referral Coordinator","initiative",1,763,0.00131061598951507,2.79754785935199,0.00366651095590038
"Referral Coordinator","leadership",1,763,0.00131061598951507,1.49578409994796,0.00196039855825421
"Referral Specialist","management",1,159,0.00628930817610063,0.547311166114104,0.00344220859191261
"Refrigeration Service Technician","leader",1,262,0.00381679389312977,2.14624778872754,0.00819178545315855
"Refrigeration Technician","lead",1,373,0.00268096514745308,1.58216498828802,0.0042417291911207
"Refrigeration Technician","management",1,373,0.00268096514745308,0.547311166114104,0.00146732216116382
"Reg Respiratory Therapist","administration",1,501,0.00199600798403194,1.99169019129548,0.00397542952354388
"Region Manager","control",1,482,0.0020746887966805,1.76157345028845,0.00365471670184326
"Region Manager","manage",1,482,0.0020746887966805,1.32034111832166,0.00273929692597854
"Regional Account Director","lead",1,100,0.01,1.58216498828802,0.0158216498828802
"Regional Account Manager","power",1,234,0.00427350427350427,2.14814892998457,0.00918012363241267
"Regional Accounts Executive, Organized Customer Team","management",1,322,0.0031055900621118,0.547311166114104,0.00169972411836678
"Regional Accounts Executive, Organized Customer Team","manager",1,322,0.0031055900621118,1.05749719919632,0.00328415279253514
"Regional Association Sales Manager","lead",1,321,0.00311526479750779,1.58216498828802,0.00492886289186299
"Regional Business Development Manager","capacity",1,622,0.00160771704180064,3.21954226941136,0.00517611297333016
"Regional Business Development Manager","power",1,622,0.00160771704180064,2.14814892998457,0.003453615643062
"Regional Category Manager, Packaging","influence",1,626,0.00159744408945687,3.45315712059287,0.00551622543225697
"Regional Category Manager, Packaging","leader",1,626,0.00159744408945687,2.14624778872754,0.00342851084461269
"Regional Category Manager, Packaging","manage",1,626,0.00159744408945687,1.32034111832166,0.0021091711155298
"Regional Channel Sales Manager","direction",1,325,0.00307692307692308,2.12185633560338,0.00652878872493348
"Regional Controller-AECOM Hunt","leadership",1,449,0.0022271714922049,1.49578409994796,0.00333136770589747
"Regional Director - Northeast","leader",1,250,0.004,2.14624778872754,0.00858499115491016
"Regional Director of Operations","control",1,916,0.00109170305676856,1.76157345028845,0.00192311512040224
"Regional Director of Operations","lead",1,916,0.00109170305676856,1.58216498828802,0.00172725435402622
"Regional Director of Operations- WI Territory","direction",1,640,0.0015625,2.12185633560338,0.00331540052438028
"Regional Director of Operations- WI Territory","manage",1,640,0.0015625,1.32034111832166,0.00206303299737759
"Regional Facilities Project Manager - Full-Time","manager",1,449,0.0022271714922049,1.05749719919632,0.00235522761513656
"Regional Facilities Project Manager - Full-Time","power",1,449,0.0022271714922049,2.14814892998457,0.00478429605787208
"Regional Fleet Manager","capacity",1,396,0.00252525252525253,3.21954226941136,0.00813015724598829
"Regional Fleet Manager","leader",1,396,0.00252525252525253,2.14624778872754,0.00541981764830187
"Regional Fleet Manager","leadership",1,396,0.00252525252525253,1.49578409994796,0.00377723257562617
"Regional Fleet Manager","manage",1,396,0.00252525252525253,1.32034111832166,0.0033341947432365
"Regional Fleet Manager","management",1,396,0.00252525252525253,0.547311166114104,0.00138209890432855
"Regional Human Resources Manager","initiative",1,561,0.0017825311942959,2.79754785935199,0.00498671632683064
"Regional Inventory Manager","administration",1,537,0.00186219739292365,1.99169019129548,0.00370892028174205
"Regional Inventory Manager","leadership",1,537,0.00186219739292365,1.49578409994796,0.00278544525129974
"Regional Janitorial Supervisor - MUST TRAVEL","lead",1,291,0.00343642611683849,1.58216498828802,0.00543699308690041
"Regional Janitorial Supervisor - MUST TRAVEL","leader",1,291,0.00343642611683849,2.14624778872754,0.00737542195439018
"Regional Janitorial Supervisor - MUST TRAVEL","leadership",1,291,0.00343642611683849,1.49578409994796,0.00514015154621293
"Regional Janitorial Supervisor - MUST TRAVEL","manager",1,291,0.00343642611683849,1.05749719919632,0.00363401099380177
"Regional Lead Investigator","manager",1,248,0.00403225806451613,1.05749719919632,0.00426410160966256
"Regional Maintenance Director - Full-Time","management",1,335,0.00298507462686567,0.547311166114104,0.00163376467496748
"Regional Manager","manage",1,3083,0.000324359390204346,1.32034111832166,0.000428265040000537
"Regional Manager","supervisor",1,3083,0.000324359390204346,2.01390418576636,0.000653228733625159
"Regional Manager - Control (Texas)","control",1,738,0.0013550135501355,1.76157345028845,0.0023869558946998
"Regional Manager - Control (Texas)","influence",1,738,0.0013550135501355,3.45315712059287,0.00467907468915023
"Regional Manager - Control (Texas)","power",1,738,0.0013550135501355,2.14814892998457,0.00291077090783816
"Regional Manager - Janitorial","administration",1,494,0.00202429149797571,1.99169019129548,0.00403176152084106
"Regional Manager - Janitorial","control",1,494,0.00202429149797571,1.76157345028845,0.00356593815847865
"Regional Manager - Janitorial","direction",1,494,0.00202429149797571,2.12185633560338,0.00429525574008782
"Regional Manager - Janitorial","lead",1,494,0.00202429149797571,1.58216498828802,0.00320276313418627
"Regional Manager - Janitorial","leadership",1,494,0.00202429149797571,1.49578409994796,0.00302790303633191
"Regional Manager - Janitorial","manager",1,494,0.00202429149797571,1.05749719919632,0.00214068258946623
"Regional Manager - Philadelphia Area","direction",1,564,0.00177304964539007,2.12185633560338,0.00376215662341025
"Regional Manager - Philadelphia Area","manager",1,564,0.00177304964539007,1.05749719919632,0.00187499503403602
"Regional Manager - Philadelphia Area","power",1,564,0.00177304964539007,2.14814892998457,0.00380877469855419
"Regional Manager (aka District Manager) - Travel Throughout Southern Cal","lead",1,799,0.00125156445556946,1.58216498828802,0.00198018146218776
"Regional Manager (aka District Manager) - Travel Throughout Southern Cal","leadership",1,799,0.00125156445556946,1.49578409994796,0.00187207021270083
"Regional Manager QHSE","lead",1,433,0.0023094688221709,1.58216498828802,0.00365396071198157
"Regional Manager, Workers' Compensation Claims","administration",1,634,0.00157728706624606,1.99169019129548,0.0031414671786995
"Regional Manager, Workers' Compensation Claims","direction",1,634,0.00157728706624606,2.12185633560338,0.00334677655457947
"Regional Manager, Workers' Compensation Claims","leadership",1,634,0.00157728706624606,1.49578409994796,0.00235928091474442
"Regional Manager, Workers' Compensation Claims","manager",1,634,0.00157728706624606,1.05749719919632,0.00166797665488378
"Regional Manager/District Manager","control",1,549,0.00182149362477231,1.76157345028845,0.00320869480926858
"Regional Manager/District Manager","direction",1,549,0.00182149362477231,2.12185633560338,0.0038649477879843
"Regional Manger - HUD Apartments","manager",1,124,0.00806451612903226,1.05749719919632,0.00852820321932512
"Regional Manger - HUD Apartments","supervise",1,124,0.00806451612903226,2.7939114917086,0.0225315442879726
"Regional Operations Leader","influence",1,134,0.00746268656716418,3.45315712059287,0.0257698292581557
"Regional Operations Leader","leadership",1,134,0.00746268656716418,1.49578409994796,0.0111625679100594
"Regional Operations Leader","management",1,134,0.00746268656716418,0.547311166114104,0.00408441168741869
"Regional Operations Leader","manager",1,134,0.00746268656716418,1.05749719919632,0.00789177014325608
"Regional Operations Manager","power",1,2224,0.000449640287769784,2.14814892998457,0.000965894303050614
"Regional Operations Specialist I","management",1,783,0.00127713920817369,0.547311166114104,0.000698992549315587
"Regional Product Manager","capacity",1,444,0.00225225225225225,3.21954226941136,0.00725122132750307
"Regional Product Manager","influence",1,444,0.00225225225225225,3.45315712059287,0.00777738090223619
"Regional Product Manager","manager",1,444,0.00225225225225225,1.05749719919632,0.00238175044864035
"Regional Property Manager","authority",1,519,0.00192678227360308,3.88529047578319,0.00748610881653794
"Regional Property Manager - Affordable Housing","leadership",1,208,0.00480769230769231,1.49578409994796,0.00719126971128828
"Regional Safety Manager","control",1,265,0.00377358490566038,1.76157345028845,0.00664744698222057
"Regional Safety Manager","leadership",1,265,0.00377358490566038,1.49578409994796,0.00564446830169043
"Regional Safety Manager","management",1,265,0.00377358490566038,0.547311166114104,0.00206532515514756
"Regional Sales","leader",1,332,0.00301204819277108,2.14624778872754,0.00646460177327573
"Regional Sales","manage",1,332,0.00301204819277108,1.32034111832166,0.00397693107928209
"Regional Sales","management",1,332,0.00301204819277108,0.547311166114104,0.00164852760877742
"Regional Sales Account Manager – Industrial Compressor Services","leadership",1,397,0.00251889168765743,1.49578409994796,0.00376771813588907
"Regional Sales Director","direction",1,948,0.00105485232067511,2.12185633560338,0.0022382450797504
"Regional Sales Director","lead",1,948,0.00105485232067511,1.58216498828802,0.00166895040958652
"Regional Sales Manager","lead",1,1634,0.000611995104039168,1.58216498828802,0.000968277226614455
"Regional Sales Manager","leader",1,1634,0.000611995104039168,2.14624778872754,0.00131349313875615
"Regional Sales Manager","manage",1,1634,0.000611995104039168,1.32034111832166,0.000808042300074452
"Regional Sales Manager - Atlanta / Birmingham","influence",1,413,0.00242130750605327,3.45315712059287,0.0083611552556728
"Regional Sales Manager - Atlanta / Birmingham","power",1,413,0.00242130750605327,2.14814892998457,0.00520132912829193
